T,PP_1,PP_2,PP_3
4.509,0,1.46399895405758,0
4.5108,0,1.46386171540777,0
4.5126,0,1.46372594280272,0
4.5144,0,1.46359163431313,0
4.5162,0,1.4634587879981,0
4.518,0,1.46332740190509,0
4.5198,0,1.46319747406993,0
4.5216,0,1.46306900251682,0
4.5234,0,1.46294198525835,0
4.5252,0,1.46281642029545,0
4.527,0,1.46269230561746,0
4.5288,0,1.46256963920207,0
4.5306,0,1.46244841901535,0
4.5324,0,1.46232864301173,0
4.5342,0,1.46221030913403,0
4.536,0,1.46209341531344,0
4.5378,0,1.46197795946951,0
4.5396,0,1.46186394651307,0
4.5414,0,1.46175140022277,0
4.5432,0,1.46164032103617,0
4.545,0,1.46153070698788,0
4.5468,0,1.46142255610987,0
4.5486,0,1.46131586643141,0
4.5504,0,1.46121063597914,0
4.5522,0,1.46110686277698,0
4.554,0,1.46100454484621,0
4.5558,0,1.46090368020543,0
4.5576,0,1.46080426687057,0
4.5594,0,1.46070630285489,0
4.5612,0,1.46060978616898,0
4.563,0,1.46051471482074,0
4.5648,0,1.46042108681543,0
4.5666,0,1.46032890015562,0
4.5684,0,1.46023815284121,0
4.5702,0,1.46014884286944,0
4.572,0,1.46006096823485,0
4.5738,0,1.45997452692935,0
4.5756,0,1.45988951694215,0
4.5774,0,1.45980593625979,0
4.5792,0,1.45972378286615,0
4.581,0,1.45964305474244,0
4.5828,0,1.45956374986719,0
4.5846,0,1.45948586621625,0
4.5864,0,1.45940940176283,0
4.5882,0,1.45933435447744,0
4.59,0,1.45926072232792,0
4.5918,0,1.45918850327946,0
4.5936,0,1.45911769529456,0
4.5954,0,1.45904829633306,0
4.5972,0,1.45898030435212,0
4.599,0,1.45891371730623,0
4.6008,0,1.45884853314721,0
4.6026,0,1.45878474982422,0
4.6044,0,1.45872236528373,0
4.6062,0,1.45866137746955,0
4.608,0,1.45860178432281,0
4.6098,0,1.45854358378199,0
4.6116,0,1.45848677378288,0
4.6134,0,1.45843135225859,0
4.6152,0,1.45837731713959,0
4.617,0,1.45832466635365,0
4.6188,0,1.45827339782588,0
4.6206,0,1.45822350947873,0
4.6224,0,1.45817499923195,0
4.6242,0,1.45812786500264,0
4.626,0,1.45808210470523,0
4.6278,0,1.45803771625148,0
4.6296,0,1.45799469755045,0
4.6314,0,1.45795304650858,0
4.6332,0,1.45791276102959,0
4.635,0,1.45787383901456,0
4.6368,0,1.45783627836188,0
4.6386,0,1.45780007696728,0
4.6404,0,1.45776523272382,0
4.6422,0,1.45773174352188,0
4.644,0,1.45769960724917,0
4.6458,0,1.45766882179073,0
4.6476,0,1.45763938502894,0
4.6494,0,1.4576112948435,0
4.6512,0,1.45758454911143,0
4.653,0,1.4575591457071,0
4.6548,0,1.45753508250218,0
4.6566,0,1.45751235736569,0
4.6584,0,1.45749096816398,0
4.6602,0,1.45747091276072,0
4.662,0,1.45745218901691,0
4.6638,0,1.45743479479088,0
4.6656,0,1.45741872793829,0
4.6674,0,1.45740398631213,0
4.6692,0,1.45739056776272,0
4.671,0,1.45737847013769,0
4.6728,0,1.45736769128203,0
4.6746,0,1.45735822903804,0
4.6764,0,1.45735008124535,0
4.6782,0,1.45734324574092,0
4.68,0,1.45733772035904,0
4.6818,0,1.45733350293133,0
4.6836,0,1.45733059128674,0
4.6854,0,1.45732898325154,0
4.6872,0,1.45732867664934,0
4.689,0,1.45732966930107,0
4.6908,0,1.457331959025,0
4.6926,0,1.45733554363672,0
4.6944,0,1.45734042094914,0
4.6962,0,1.45734658877252,0
4.698,0,1.45735404491443,0
4.6998,0,1.45736278717979,0
4.7016,0,1.45737281337082,0
4.7034,0,1.4573841212871,0
4.7052,0,1.45739670872551,0
4.707,0,1.45741057348027,0
4.7088,0,1.45742571334295,0
4.7106,0,1.45744212610241,0
4.7124,0,1.45745980954488,0
4.7142,0,1.45747876145387,0
4.716,0,1.45749897961027,0
4.7178,0,1.45752046179226,0
4.7196,0,1.45754320577537,0
4.7214,0,1.45756720933246,0
4.7232,0,1.4575924702337,0
4.725,0,1.45761898624661,0
4.7268,0,1.45764675513602,0
4.7286,0,1.4576757746641,0
4.7304,0,1.45770604259036,0
4.7322,0,1.45773755667161,0
4.734,0,1.45777031466201,0
4.7358,0,1.45780431431304,0
4.7376,0,1.45783955337352,0
4.7394,0,1.45787602958959,0
4.7412,0,1.45791374070471,0
4.743,0,1.45795268445969,0
4.7448,0,1.45799285859265,0
4.7466,0,1.45803426083906,0
4.7484,0,1.45807688893169,0
4.7502,0,1.45812074060066,0
4.752,0,1.45816581357341,0
4.7538,0,1.45821210557472,0
4.7556,0,1.45825961432668,0
4.7574,0,1.45830833754872,0
4.7592,0,1.45835827295761,0
4.761,0,1.45840941826743,0
4.7628,0,1.45846177118959,0
4.7646,0,1.45851532943285,0
4.7664,0,1.45857009070327,0
4.7682,0,1.45862605270425,0
4.77,0,1.45868321313654,0
4.7718,0,1.45874156969818,0
4.7736,0,1.45880112008457,0
4.7754,0,1.45886186198842,0
4.7772,0,1.45892379309978,0
4.779,0,1.45898691110603,0
4.7808,0,1.45905121369187,0
4.7826,0,1.45911669853934,0
4.7844,0,1.45918336332779,0
4.7862,0,1.45925120573391,0
4.788,0,1.45932022343174,0
4.7898,0,1.4593904140926,0
4.7916,0,1.45946177538519,0
4.7934,0,1.45953430497551,0
4.7952,0,1.45960800052689,0
4.797,0,1.45968285969999,0
4.7988,0,1.45975888015282,0
4.8006,0,1.45983605954068,0
4.8024,0,1.45991439551623,0
4.8042,0,1.45999388572946,0
4.806,0,1.46007452782766,0
4.8078,0,1.46015631945547,0
4.8096,0,1.46023925825486,0
4.8114,0,1.46032334186513,0
4.8132,0,1.46040856792289,0
4.815,0,1.46049493406211,0
4.8168,0,1.46058243791405,0
4.8186,0,1.46067107710733,0
4.8204,0,1.46076084926789,0
4.8222,0,1.46085175201899,0
4.824,0,1.46094378298124,0
4.8258,0,1.46103693977255,0
4.8276,0,1.46113122000818,0
4.8294,0,1.46122662130071,0
4.8312,0,1.46132314126006,0
4.833,0,1.46142077749346,0
4.8348,0,1.46151952760549,0
4.8366,0,1.46161938919803,0
4.8384,0,1.46172035987033,0
4.8402,0,1.46182243721893,0
4.842,0,1.46192561883771,0
4.8438,0,1.4620299023179,0
4.8456,0,1.46213528524803,0
4.8474,0,1.46224176521398,0
4.8492,0,1.46234933979894,0
4.851,0,1.46245800658344,0
4.8528,0,1.46256776314535,0
4.8546,0,1.46267860705983,0
4.8564,0,1.46279053589943,0
4.8582,0,1.46290354723396,0
4.86,0,1.46301763863062,0
4.8618,0,1.46313280765389,0
4.8636,0,1.46324905186561,0
4.8654,0,1.46336636882495,0
4.8672,0,1.46348475608838,0
4.869,0,1.46360421120972,0
4.8708,0,1.46372473174013,0
4.8726,0,1.46384631522807,0
4.8744,0,1.46396895921935,0
4.8762,0,1.46409266125709,0
4.878,0,1.46421741888177,0
4.8798,0,1.46434322963117,0
4.8816,0,1.46447009104041,0
4.8834,0,1.46459800064193,0
4.8852,0,1.46472695596552,0
4.887,0,1.46485695453828,0
4.8888,0,1.46498799388464,0
4.8906,0,1.46512007152637,0
4.8924,0,1.46525318498255,0
4.8942,0,1.46538733176961,0
4.896,0,1.4655225094013,0
4.8978,0,1.46565871538869,0
4.8996,0,1.46579594724019,0
4.9014,0,1.46593420246154,0
4.9032,0,1.46607347855581,0
4.905,0,1.46621377302338,0
4.9068,0,1.46635508336198,0
4.9086,0,1.46649740706666,0
4.9104,0,1.46664074162979,0
4.9122,0,1.4667850845411,0
4.914,0,1.46693043328761,0
4.9158,0,1.46707678535369,0
4.9176,0,1.46722413822104,0
4.9194,0,1.46737248936868,0
4.9212,0,1.46752183627297,0
4.923,0,1.46767217640758,0
4.9248,0,1.46782350724353,0
4.9266,0,1.46797582624916,0
4.9284,0,1.46812913089013,0
4.9302,0,1.46828341862944,0
4.932,0,1.46843868692742,0
4.9338,0,1.46859493324172,0
4.9356,0,1.46875215502732,0
4.9374,0,1.46891034973655,0
4.9392,0,1.46906951481903,0
4.941,0,1.46922964772175,0
4.9428,0,1.46939074588899,0
4.9446,0,1.46955280676238,0
4.9464,0,1.46971582778089,0
4.9482,0,1.4698798063808,0
4.95,0,1.47004473999572,0
4.9518,0,1.4702106260566,0
4.9536,0,1.4703774619917,0
4.9554,0,1.47054524522663,0
4.9572,0,1.47071397318432,0
4.959,0,1.47088364328502,0
4.9608,0,1.47105425294633,0
4.9626,0,1.47122579958315,0
4.9644,0,1.47139828060774,0
4.9662,0,1.47157169342966,0
4.968,0,1.47174603545583,0
4.9698,0,1.47192130409046,0
4.9716,0,1.47209749673513,0
4.9734,0,1.47227461078872,0
4.9752,0,1.47245264364744,0
4.977,0,1.47263159270486,0
4.9788,0,1.47281145535183,0
4.9806,0,1.47299222897656,0
4.9824,0,1.47317391096459,0
4.9842,0,1.47335649869878,0
4.986,0,1.47353998955933,0
4.9878,0,1.47372438092374,0
4.9896,0,1.47390967016687,0
4.9914,0,1.4740958546609,0
4.9932,0,1.47428293177532,0
4.995,0,1.47447089887699,0
4.9968,0,1.47465975333006,0
4.9986,0,1.47484949249601,0
5.0004,0,1.47504011373369,0
5.0022,0,1.47523161439922,0
5.004,0,1.47542399184611,0
5.0058,0,1.47561724342514,0
5.0076,0,1.47581136648446,0
5.0094,0,1.47600635836954,0
5.0112,0,1.47620221642316,0
5.013,0,1.47639893798546,0
5.0148,0,1.47659652039388,0
5.0166,0,1.47679496098321,0
5.0184,0,1.47699425708555,0
5.0202,0,1.47719440603034,0
5.022,0,1.47739540514435,0
5.0238,0,1.47759725175168,0
5.0256,0,1.47779994317375,0
5.0274,0,1.47800347672932,0
5.0292,0,1.47820784973446,0
5.031,0,1.4784130595026,0
5.0328,0,1.47861910334446,0
5.0346,0,1.47882597856813,0
5.0364,0,1.47903368247899,0
5.0382,0,1.47924221237977,0
5.04,0,1.47945156557054,0
5.0418,0,1.47966173934867,0
5.0436,0,1.47987273100887,0
5.0454,0,1.4800845378432,0
5.0472,0,1.48029715714102,0
5.049,0,1.48051058618903,0
5.0508,0,1.48072482227125,0
5.0526,0,1.48093986266906,0
5.0544,0,1.48115570466113,0
5.0562,0,1.48137234552347,0
5.058,0,1.48158978252944,0
5.0598,0,1.4818080129497,0
5.0616,0,1.48202703405226,0
5.0634,0,1.48224684310245,0
5.0652,0,1.48246743736292,0
5.067,0,1.48268881409367,0
5.0688,0,1.48291097055201,0
5.0706,0,1.48313390399258,0
5.0724,0,1.48335761166737,0
5.0742,0,1.48358209082567,0
5.076,0,1.48380733871413,0
5.0778,0,1.48403335257668,0
5.0796,0,1.48426012965464,0
5.0814,0,1.48448766718662,0
5.0832,0,1.48471596240856,0
5.085,0,1.48494501255374,0
5.0868,0,1.48517481485277,0
5.0886,0,1.48540536653357,0
5.0904,0,1.48563666482143,0
5.0922,0,1.48586870693891,0
5.094,0,1.48610149010596,0
5.0958,0,1.4863350115398,0
5.0976,0,1.48656926845504,0
5.0994,0,1.48680425806356,0
5.1012,0,1.48703998038409,0
5.103,0,1.48727644561475,0
5.1048,0,1.48751365232076,0
5.1066,0,1.48775159739747,0
5.1084,0,1.48799027774398,0
5.1102,0,1.48822969026309,0
5.112,0,1.48846983186133,0
5.1138,0,1.48871069944895,0
5.1156,0,1.48895228993993,0
5.1174,0,1.48919460025196,0
5.1192,0,1.48943762730648,0
5.121,0,1.48968136802863,0
5.1228,0,1.48992581934727,0
5.1246,0,1.49017097819499,0
5.1264,0,1.49041684150812,0
5.1282,0,1.49066340622668,0
5.13,0,1.49091066929444,0
5.1318,0,1.49115862765889,0
5.1336,0,1.49140727827122,0
5.1354,0,1.49165661808637,0
5.1372,0,1.49190664406299,0
5.139,0,1.49215735316346,0
5.1408,0,1.49240874235387,0
5.1426,0,1.49266080860405,0
5.1444,0,1.49291354888754,0
5.1462,0,1.4931669601816,0
5.148,0,1.49342103946724,0
5.1498,0,1.49367578372916,0
5.1516,0,1.4939311899558,0
5.1534,0,1.49418725513931,0
5.1552,0,1.49444397627559,0
5.157,0,1.49470135036424,0
5.1588,0,1.49495937440858,0
5.1606,0,1.49521804541567,0
5.1624,0,1.49547736039628,0
5.1642,0,1.49573731636492,0
5.166,0,1.49599791033979,0
5.1678,0,1.49625913934285,0
5.1696,0,1.49652100039976,0
5.1714,0,1.49678349053991,0
5.1732,0,1.49704660679642,0
5.175,0,1.49731034620612,0
5.1768,0,1.49757470580956,0
5.1786,0,1.49783968265104,0
5.1804,0,1.49810527377856,0
5.1822,0,1.49837147624384,0
5.184,0,1.49863828710233,0
5.1858,0,1.49890570341321,0
5.1876,0,1.49917372223938,0
5.1894,0,1.49944234064746,0
5.1912,0,1.49971155570778,0
5.193,0,1.49998136449442,0
5.1948,0,1.50025176408516,0
5.1966,0,1.50052275156152,0
5.1984,0,1.50079432400873,0
5.2002,0,1.50106647851575,0
5.202,0,1.50133921217526,0
5.2038,0,1.50161252208367,0
5.2056,0,1.5018864053411,0
5.2074,0,1.5021608590514,0
5.2092,0,1.50243588032214,0
5.211,0,1.50271146626463,0
5.2128,0,1.50298761399387,0
5.2146,0,1.50326432062862,0
5.2164,0,1.50354158329134,0
5.2182,0,1.50381939910821,0
5.22,0,1.50409776520916,0
5.2218,0,1.5043766787278,0
5.2236,0,1.5046561368015,0
5.2254,0,1.50493613657135,0
5.2272,0,1.50521667518213,0
5.229,0,1.50549774978239,0
5.2308,0,1.50577935752436,0
5.2326,0,1.50606149556403,0
5.2344,0,1.50634416106108,0
5.2362,0,1.50662735117894,0
5.238,0,1.50691106308474,0
5.2398,0,1.50719529394936,0
5.2416,0,1.50748004094737,0
5.2434,0,1.5077653012571,0
5.2452,0,1.50805107206056,0
5.247,0,1.50833735054352,0
5.2488,0,1.50862413389547,0
5.2506,0,1.50891141930959,0
5.2524,0,1.50919920398282,0
5.2542,0,1.50948748511581,0
5.256,0,1.50977625991292,0
5.2578,0,1.51006552558226,0
5.2596,0,1.51035527933563,0
5.2614,0,1.51064551838858,0
5.2632,0,1.51093623996038,0
5.265,0,1.51122744127401,0
5.2668,0,1.51151911955618,0
5.2686,0,1.51181127203732,0
5.2704,0,1.51210389595159,0
5.2722,0,1.51239698853687,0
5.274,0,1.51269054703475,0
5.2758,0,1.51298456869057,0
5.2776,0,1.51327905075337,0
5.2794,0,1.51357399047593,0
5.2812,0,1.51386938511473,0
5.283,0,1.51416523192999,0
5.2848,0,1.51446152818566,0
5.2866,0,1.51475827114939,0
5.2884,0,1.51505545809258,0
5.2902,0,1.51535308629032,0
5.292,0,1.51565115302146,0
5.2938,0,1.51594965556855,0
5.2956,0,1.51624859121786,0
5.2974,0,1.5165479572594,0
5.2992,0,1.51684775098689,0
5.301,0,1.51714796969778,0
5.3028,0,1.51744861069324,0
5.3046,0,1.51774967127815,0
5.3064,0,1.51805114876115,0
5.3082,0,1.51835304045456,0
5.31,0,1.51865534367444,0
5.3118,0,1.5189580557406,0
5.3136,0,1.51926117397652,0
5.3154,0,1.51956469570945,0
5.3172,0,1.51986861827033,0
5.319,0,1.52017293899385,0
5.3208,0,1.5204776552184,0
5.3226,0,1.52078276428611,0
5.3244,0,1.52108826354282,0
5.3262,0,1.5213941503381,0
5.328,0,1.52170042202526,0
5.3298,0,1.52200707596129,0
5.3316,0,1.52231410950694,0
5.3334,0,1.52262152002667,0
5.3352,0,1.52292930488866,0
5.337,0,1.52323746146483,0
5.3388,0,1.5235459871308,0
5.3406,0,1.52385487926593,0
5.3424,0,1.52416413525328,0
5.3442,0,1.52447375247967,0
5.346,0,1.52478372833562,0
5.3478,0,1.52509406021536,0
5.3496,0,1.52540474551687,0
5.3514,0,1.52571578164184,0
5.3532,0,1.52602716599568,0
5.355,0,1.52633889598754,0
5.3568,0,1.52665096903027,0
5.3586,0,1.52696338254045,0
5.3604,0,1.5272761339384,0
5.3622,0,1.52758922064813,0
5.364,0,1.52790264009741,0
5.3658,0,1.52821638971772,0
5.3676,0,1.52853046694424,0
5.3694,0,1.5288448692159,0
5.3712,0,1.52915959397534,0
5.373,0,1.52947463866894,0
5.3748,0,1.52979000074678,0
5.3766,0,1.53010567766268,0
5.3784,0,1.53042166687417,0
5.3802,0,1.53073796584252,0
5.382,0,1.5310545720327,0
5.3838,0,1.53137148291343,0
5.3856,0,1.53168869595712,0
5.3874,0,1.53200620863994,0
5.3892,0,1.53232401844175,0
5.391,0,1.53264212284617,0
5.3928,0,1.53296051934049,0
5.3946,0,1.53327920541578,0
5.3964,0,1.5335981785668,0
5.3982,0,1.53391743629203,0
5.4,0,1.53423697609369,0
5.4018,0,1.53455679547772,0
5.4036,0,1.53487689195377,0
5.4054,0,1.53519726303523,0
5.4072,0,1.53551790623921,0
5.409,0,1.53583881908652,0
5.4108,0,1.53615999910172,0
5.4126,0,1.53648144381309,0
5.4144,0,1.53680315075262,0
5.4162,0,1.53712511745603,0
5.418,0,1.53744734146277,0
5.4198,0,1.537769820316,0
5.4216,0,1.53809255156261,0
5.4234,0,1.53841553275321,0
5.4252,0,1.53873876144214,0
5.427,0,1.53906223518746,0
5.4288,0,1.53938595155094,0
5.4306,0,1.5397099080981,0
5.4324,0,1.54003410239815,0
5.4342,0,1.54035853202405,0
5.436,0,1.54068319455248,0
5.4378,0,1.54100808756382,0
5.4396,0,1.5413332086422,0
5.4414,0,1.54165855537547,0
5.4432,0,1.54198412535517,0
5.445,0,1.54230991617661,0
5.4468,0,1.5426359254388,0
5.4486,0,1.54296215074447,0
5.4504,0,1.54328858970007,0
5.4522,0,1.54361523991579,0
5.454,0,1.54394209900553,0
5.4558,0,1.54426916458692,0
5.4576,0,1.5445964342813,0
5.4594,0,1.54492390571376,0
5.4612,0,1.54525157651308,0
5.463,0,1.54557944431178,0
5.4648,0,1.54590750674611,0
5.4666,0,1.54623576145602,0
5.4684,0,1.54656420608522,0
5.4702,0,1.5468928382811,0
5.472,0,1.5472216556948,0
5.4738,0,1.54755065598118,0
5.4756,0,1.54787983679882,0
5.4774,0,1.54820919581002,0
5.4792,0,1.5485387306808,0
5.481,0,1.54886843908092,0
5.4828,0,1.54919831868384,0
5.4846,0,1.54952836716676,0
5.4864,0,1.54985858221061,0
5.4882,0,1.55018896150001,0
5.49,0,1.55051950272333,0
5.4918,0,1.55085020357267,0
5.4936,0,1.55118106174382,0
5.4954,0,1.55151207493633,0
5.4972,0,1.55184324085344,0
5.499,0,1.55217455720214,0
5.5008,0,1.55250602169313,0
5.5026,0,1.55283763204084,0
5.5044,0,1.55316938596341,0
5.5062,0,1.5535012811827,0
5.508,0,1.55383331542433,0
5.5098,0,1.5541654864176,0
5.5116,0,1.55449779189555,0
5.5134,0,1.55483022959495,0
5.5152,0,1.55516279725628,0
5.517,0,1.55549549262375,0
5.5188,0,1.5558283134453,0
5.5206,0,1.55616125747257,0
5.5224,0,1.55649432246095,0
5.5242,0,1.55682750616954,0
5.526,0,1.55716080636116,0
5.5278,0,1.55749422080236,0
5.5296,0,1.55782774726341,0
5.5314,0,1.5581613835183,0
5.5332,0,1.55849512734475,0
5.535,0,1.55882897652419,0
5.5368,0,1.5591629288418,0
5.5386,0,1.55949698208645,0
5.5404,0,1.55983113405075,0
5.5422,0,1.56016538253104,0
5.544,0,1.56049972532736,0
5.5458,0,1.56083416024351,0
5.5476,0,1.56116868508696,0
5.5494,0,1.56150329766896,0
5.5512,0,1.56183799580445,0
5.553,0,1.56217277731208,0
5.5548,0,1.56250764001427,0
5.5566,0,1.56284258173712,0
5.5584,0,1.56317760031047,0
5.5602,0,1.56351269356788,0
5.562,0,1.56384785934664,0
5.5638,0,1.56418309548775,0
5.5656,0,1.56451839983595,0
5.5674,0,1.56485377023969,0
5.5692,0,1.56518920455114,0
5.571,0,1.56552470062621,0
5.5728,0,1.56586025632451,0
5.5746,0,1.5661958695094,0
5.5764,0,1.56653153804793,0
5.5782,0,1.56686725981091,0
5.58,0,1.56720303267285,0
5.5818,0,1.56753885451198,0
5.5836,0,1.56787472321027,0
5.5854,0,1.56821063665339,0
5.5872,0,1.56854659273077,0
5.589,0,1.56888258933551,0
5.5908,0,1.56921862436449,0
5.5926,0,1.56955469571827,0
5.5944,0,1.56989080130115,0
5.5962,0,1.57022693902115,0
5.598,0,1.57056310679003,0
5.5998,0,1.57089930252324,0
5.6016,0,1.57123552413998,0
5.6034,0,1.57157176956316,0
5.6052,0,1.57190803671942,0
5.607,0,1.57224432353911,0
5.6088,0,1.57258062795633,0
5.6106,0,1.57291694790887,0
5.6124,0,1.57325328133827,0
5.6142,0,1.57358962618978,0
5.616,0,1.57392598041237,0
5.6178,0,1.57426234195874,0
5.6196,0,1.57459870878531,0
5.6214,0,1.57493507885222,0
5.6232,0,1.57527145012335,0
5.625,0,1.57560782056628,0
5.6268,0,1.57594418815233,0
5.6286,0,1.57628055085652,0
5.6304,0,1.57661690665763,0
5.6322,0,1.57695325353813,0
5.634,0,1.57728958948423,0
5.6358,0,1.57762591248585,0
5.6376,0,1.57796222053665,0
5.6394,0,1.578298511634,0
5.6412,0,1.578634783779,0
5.643,0,1.57897103497646,0
5.6448,0,1.57930726323494,0
5.6466,0,1.5796434665667,0
5.6484,0,1.57997964298772,0
5.6502,0,1.58031579051772,0
5.652,0,1.58065190718013,0
5.6538,0,1.58098799100212,0
5.6556,0,1.58132404001456,0
5.6574,0,1.58166005225206,0
5.6592,0,1.58199602575295,0
5.661,0,1.58233195855927,0
5.6628,0,1.5826678487168,0
5.6646,0,1.58300369427503,0
5.6664,0,1.58333949328719,0
5.6682,0,1.58367524381022,0
5.67,0,1.58401094390478,0
5.6718,0,1.58434659171959,0
5.6736,0,1.58468219279769,0
5.6754,0,1.58501774967404,0
5.6772,0,1.58535325989754,0
5.679,0,1.5856887210234,0
5.6808,0,1.58602413061319,0
5.6826,0,1.5863594862348,0
5.6844,0,1.58669478546247,0
5.6862,0,1.58703002587677,0
5.688,0,1.58736520506461,0
5.6898,0,1.58770032061925,0
5.6916,0,1.58803537014025,0
5.6934,0,1.58837035123355,0
5.6952,0,1.5887052615114,0
5.697,0,1.5890400985924,0
5.6988,0,1.58937486010149,0
5.7006,0,1.58970954366993,0
5.7024,0,1.59004414693533,0
5.7042,0,1.59037866754165,0
5.706,0,1.59071310313915,0
5.7078,0,1.59104745138446,0
5.7096,0,1.59138170994054,0
5.7114,0,1.59171587647669,0
5.7132,0,1.59204994866853,0
5.715,0,1.59238392419803,0
5.7168,0,1.59271780075351,0
5.7186,0,1.5930515760296,0
5.7204,0,1.59338524772728,0
5.7222,0,1.59371881355388,0
5.724,0,1.59405227122305,0
5.7258,0,1.59438561845478,0
5.7276,0,1.59471885297541,0
5.7294,0,1.5950519725176,0
5.7312,0,1.59538497482035,0
5.733,0,1.59571785762901,0
5.7348,0,1.59605061869526,0
5.7366,0,1.59638325577712,0
5.7384,0,1.59671576663893,0
5.7402,0,1.59704814905139,0
5.742,0,1.59738040079153,0
5.7438,0,1.59771251964272,0
5.7456,0,1.59804450339466,0
5.7474,0,1.59837634984338,0
5.7492,0,1.59870805679127,0
5.751,0,1.59903962204704,0
5.7528,0,1.59937104342575,0
5.7546,0,1.59970231874878,0
5.7564,0,1.60003344584386,0
5.7582,0,1.60036442254506,0
5.76,0,1.60069524669277,0
5.7618,0,1.60102591613374,0
5.7636,0,1.60135642872104,0
5.7654,0,1.60168678231409,0
5.7672,0,1.60201697477864,0
5.769,0,1.60234700398677,0
5.7708,0,1.60267686781691,0
5.7726,0,1.60300656415382,0
5.7744,0,1.60333609088861,0
5.7762,0,1.60366544591871,0
5.778,0,1.60399462714789,0
5.7798,0,1.60432363248627,0
5.7816,0,1.6046524598503,0
5.7834,0,1.60498110716275,0
5.7852,0,1.60530957235277,0
5.787,0,1.6056378533558,0
5.7888,0,1.60596594811365,0
5.7906,0,1.60629385457445,0
5.7924,0,1.60662157069268,0
5.7942,0,1.60694909442914,0
5.796,0,1.60727642375098,0
5.7978,0,1.60760355663169,0
5.7996,0,1.6079304910511,0
5.8014,0,1.60825722499535,0
5.8032,0,1.60858375645694,0
5.805,0,1.60891008343472,0
5.8068,0,1.60923620393385,0
5.8086,0,1.60956211596583,0
5.8104,0,1.60988781754853,0
5.8122,0,1.61021330670611,0
5.814,0,1.6105385814691,0
5.8158,0,1.61086363987436,0
5.8176,0,1.61118847996509,0
5.8194,0,1.61151309979081,0
5.8212,0,1.61183749740739,0
5.823,0,1.61216167087704,0
5.8248,0,1.61248561826832,0
5.8266,0,1.61280933765609,0
5.8284,0,1.61313282712157,0
5.8302,0,1.61345608475233,0
5.832,0,1.61377910864226,0
5.8338,0,1.61410189689158,0
5.8356,0,1.61442444760687,0
5.8374,0,1.61474675890103,0
5.8392,0,1.6150688288933,0
5.841,0,1.61539065570927,0
5.8428,0,1.61571223748085,0
5.8446,0,1.61603357234629,0
5.8464,0,1.61635465845019,0
5.8482,0,1.61667549394348,0
5.85,0,1.61699607698342,0
5.8518,0,1.61731640573362,0
5.8536,0,1.61763647836401,0
5.8554,0,1.61795629305088,0
5.8572,0,1.61827584797684,0
5.859,0,1.61859514133085,0
5.8608,0,1.61891417130819,0
5.8626,0,1.6192329361105,0
5.8644,0,1.61955143394573,0
5.8662,0,1.61986966302819,0
5.868,0,1.62018762157852,0
5.8698,0,1.62050530782369,0
5.8716,0,1.62082271999703,0
5.8734,0,1.62113985633818,0
5.8752,0,1.62145671509312,0
5.877,0,1.62177329451419,0
5.8788,0,1.62208959286005,0
5.8806,0,1.6224056083957,0
5.8824,0,1.62272133939248,0
5.8842,0,1.62303678412805,0
5.886,0,1.62335194088645,0
5.8878,0,1.623666807958,0
5.8896,0,1.62398138363941,0
5.8914,0,1.62429566623369,0
5.8932,0,1.62460965405021,0
5.895,0,1.62492334540467,0
5.8968,0,1.62523673861909,0
5.8986,0,1.62554983202187,0
5.9004,0,1.62586262394769,0
5.9022,0,1.62617511273763,0
5.904,0,1.62648729673905,0
5.9058,0,1.62679917430568,0
5.9076,0,1.62711074379759,0
5.9094,0,1.62742200358117,0
5.9112,0,1.62773295202915,0
5.913,0,1.6280435875206,0
5.9148,0,1.62835390844094,0
5.9166,0,1.62866391318191,0
5.9184,0,1.6289736001416,0
5.9202,0,1.62928296772442,0
5.922,0,1.62959201434114,0
5.9238,0,1.62990073840885,0
5.9256,0,1.63020913835098,0
5.9274,0,1.6305172125973,0
5.9292,0,1.63082495958392,0
5.931,0,1.63113237775329,0
5.9328,0,1.63143946555419,0
5.9346,0,1.63174622144173,0
5.9364,0,1.63205264387737,0
5.9382,0,1.63235873132892,0
5.94,0,1.63266448227049,0
5.9418,0,1.63296989518256,0
5.9436,0,1.63327496855193,0
5.9454,0,1.63357970087175,0
5.9472,0,1.63388409064149,0
5.949,0,1.63418813636698,0
5.9508,0,1.63449183656037,0
5.9526,0,1.63479518974015,0
5.9544,0,1.63509819443115,0
5.9562,0,1.63540084916454,0
5.958,0,1.63570315247782,0
5.9598,0,1.63600510291484,0
5.9616,0,1.63630669902577,0
5.9634,0,1.63660793936713,0
5.9652,0,1.63690882250177,0
5.967,0,1.63720934699888,0
5.9688,0,1.637509511434,0
5.9706,0,1.63780931438898,0
5.9724,0,1.63810875445203,0
5.9742,0,1.63840783021769,0
5.976,0,1.63870654028683,0
5.9778,0,1.63900488326668,0
5.9796,0,1.63930285777078,0
5.9814,0,1.63960046241902,0
5.9832,0,1.63989769583762,0
5.985,0,1.64019455665916,0
5.9868,0,1.64049104352253,0
5.9886,0,1.64078715507298,0
5.9904,0,1.64108288996206,0
5.9922,0,1.64137824684771,0
5.994,0,1.64167322439417,0
5.9958,0,1.64196782127202,0
5.9976,0,1.6422620361582,0
5.9994,0,1.64255586773595,0
6.0012,0,1.64284931469489,0
6.003,0,1.64314237573095,0
6.0048,0,1.64343504954641,0
